Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Cluster_1,Cluster_2,Action_Label
393.7799072265625,0.0,710.9127197265625,0.0,0.0,0.0,706.2158203125,0.0,135.89581298828125,234.14797973632807,0.0,405.439453125,74.99922943115234,0.0,0.0,38.39702224731445,0,1,7
0.0,16696.203125,19701.96875,0.0,0.0,0.0,1955.9139404296875,0.0,0.0,4673.83056640625,0.0,2348.283935546875,3777.794677734375,0.0,0.0,0.0,0,2,17
1478.4771728515625,0.0,2021.435546875,0.0,0.0,0.0,727.3787841796875,60.47328567504883,0.0,581.9508056640625,0.0,1589.5106201171875,0.0,0.0,0.0,0.0,0,3,7
1949.7799072265625,0.0,440.0298156738281,0.0,404.4525451660156,0.0,883.1434326171875,0.0,511.5791320800781,771.801513671875,0.0,1301.2906494140625,46.28677749633789,0.0,63.36971664428711,0.0,0,4,7
1911.4356689453125,380.9044799804688,242.8681640625,0.0,440.931884765625,0.0,1777.835693359375,0.0,1008.2536010742188,396.2003479003906,0.0,1213.937744140625,742.5881958007812,0.0,0.0,0.0,0,5,2
2592.608154296875,0.0,1427.35498046875,0.0,0.0,0.0,1441.366943359375,0.0,327.65704345703125,813.8804321289062,0.0,308.63751220703125,461.7388610839844,0.0,0.0,0.0,0,6,9
1252.19921875,76.16316223144531,441.7510681152344,0.0,0.0,0.0,2203.139892578125,0.0,911.6213989257812,491.1194458007813,0.0,385.751953125,611.6021728515625,0.0,0.0,0.0,0,7,7
595.1300659179688,804.1888427734375,2465.32177734375,0.0,0.0,0.0,657.2477416992188,0.0,935.9669799804688,95.5454559326172,0.0,1446.707763671875,759.0374145507812,0.0,0.0,0.0,0,8,7
1740.2476806640625,662.2636108398438,1100.28271484375,0.0,136.82101440429688,0.0,922.00390625,0.0,413.0293884277344,505.34613037109375,0.0,1325.548095703125,217.6241149902344,0.0,83.9480972290039,0.0,0,9,7
2394.390380859375,496.4578247070313,2170.89306640625,0.0,20.073654174804688,0.0,1717.300537109375,0.0,1186.1761474609375,474.8096008300781,0.0,1641.387939453125,1450.5064697265625,0.0,0.0,0.0,0,10,7
1628.507080078125,0.0,1125.9083251953125,0.0,0.0,0.0,634.5626831054688,0.0,297.08221435546875,215.5432891845703,0.0,1572.942138671875,0.0,0.0,0.0,0.0,0,11,7
2062.226806640625,0.0,628.4356689453125,0.0,319.0082702636719,0.0,1227.052490234375,0.0,745.4219970703125,922.5146484375,0.0,1523.703125,254.02813720703125,0.0,0.0,0.0,0,12,7
1035.1866455078125,879.1619262695312,1014.0181274414062,0.0,66.48444366455078,0.0,0.0,0.0,465.90478515625,407.3406372070313,0.0,253.14312744140625,117.2044677734375,0.0,0.0,0.0,0,13,9
622.1426391601562,174.439697265625,637.8006591796875,0.0,0.0,0.0,897.6495971679688,0.0,712.5841674804688,384.7667236328125,0.0,0.0,305.9116516113281,0.0,0.0,0.0,0,14,9
931.4943237304688,0.0,1451.1512451171875,0.0,0.0,0.0,890.2634887695312,0.0,0.0,396.7619018554688,0.0,978.4732666015624,25.69830894470215,0.0,0.0,26.6124210357666,0,15,7
773.072265625,5.706647396087647,558.8715209960938,0.0,0.0,0.0,915.12255859375,0.0,384.734619140625,411.3109130859375,0.0,475.6330261230469,104.17407989501952,0.0,0.0,5.153749942779541,0,16,7
1345.819580078125,238.10533142089844,1096.841796875,0.0,0.0,0.0,2124.29296875,0.0,59.73934555053711,837.6280517578125,0.0,799.1994018554688,592.233642578125,0.0,0.0,7.783411502838135,0,17,7
445.8258972167969,0.0,759.5205078125,0.0,0.0,0.0,756.9711303710938,0.0,0.0,290.96160888671875,0.0,400.80218505859375,54.28854751586914,0.0,0.0,220.70069885253903,1,2,7
1080.1317138671875,0.0,1053.9215087890625,0.0,0.0,0.0,1053.451904296875,0.0,0.0,674.776123046875,0.0,374.9877014160156,0.0,0.0,0.0,281.626708984375,1,3,7
403.9568786621094,675.8817138671875,2692.236572265625,0.0,0.0,0.0,893.999267578125,0.0,1289.53564453125,122.97297668457033,0.0,553.133056640625,659.3017578125,0.0,0.0,0.0,1,4,12
937.7702026367188,0.0,2260.686767578125,0.0,0.0,0.0,1220.085693359375,0.0,0.0,952.955810546875,0.0,0.0,0.0,0.0,0.0,156.3039093017578,1,5,9
736.7161865234375,0.0,1699.9541015625,0.0,0.0,0.0,1020.8562622070312,28.93860244750977,0.0,326.90185546875,0.0,1423.3238525390625,0.0,0.0,0.0,119.79308319091795,1,6,2
560.8399047851562,96.1980438232422,691.685791015625,0.0,0.0,0.0,577.2191162109375,0.0,439.0591430664063,350.21490478515625,0.0,617.162841796875,187.75360107421875,0.0,0.0,0.0,1,7,2
523.660400390625,273.1868591308594,2413.8134765625,0.0,0.0,0.0,1169.048583984375,0.0,1017.2705688476562,557.2317504882812,0.0,442.7237548828125,807.7032470703125,0.0,0.0,14.799356460571287,1,8,9
2705.551513671875,145.5251922607422,846.9563598632812,0.0,412.3983154296875,0.0,2453.812255859375,0.0,1355.478271484375,847.142333984375,0.0,881.6323852539062,783.3341064453125,0.0,0.0,0.0,1,9,7
1207.74365234375,0.0,873.701171875,0.0,0.0,0.0,2183.86962890625,0.0,0.0,1047.089599609375,0.0,182.7748870849609,452.0814514160156,0.0,0.0,51.89402389526367,1,10,7
1556.1090087890625,555.79833984375,315.3633117675781,0.0,230.9829559326172,0.0,2536.66650390625,0.0,1464.82080078125,483.0271911621094,0.0,26.22356033325196,791.9623413085938,0.0,0.0,0.0,1,11,7
432.621337890625,805.9933471679688,1733.02001953125,0.0,0.0,0.0,854.137939453125,0.0,1605.6917724609375,42.369510650634766,0.0,1357.984375,795.3388671875,0.0,0.0,0.0,1,12,2
0.0,19193.923828125,27991.923828125,0.0,0.0,0.0,1456.43017578125,0.0,0.0,5511.10498046875,0.0,4331.81494140625,3558.686279296875,0.0,0.0,0.0,1,13,17
2274.4267578125,346.62677001953125,1466.7547607421875,0.0,47.795806884765625,0.0,2000.283203125,0.0,1803.960205078125,652.1634521484375,0.0,1618.44677734375,1095.8470458984375,0.0,0.0,0.0,1,14,2
536.3715209960938,0.0,3222.131591796875,0.0,0.0,0.0,2166.504150390625,0.0,0.0,1917.5126953125,0.0,0.0,209.6820831298828,0.0,0.0,0.0,1,15,9
0.0,0.0,0.0,0.0,334.1256408691406,0.0,6298.107421875,0.0,29562.58984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,9
3301.271728515625,0.0,1149.81640625,0.0,66.49849700927734,0.0,2253.3740234375,0.0,310.7884521484375,1249.28125,0.0,1778.7412109375,365.0666809082031,0.0,303.8807983398437,0.0,1,17,7
689.8956909179688,0.0,2521.531005859375,0.0,0.0,0.0,2558.284423828125,125.33163452148438,0.0,2242.435302734375,0.0,25.848369598388672,575.5827026367188,0.0,0.0,0.0,2,3,12
1183.7496337890625,0.0,2847.983642578125,0.0,0.0,0.0,852.000732421875,0.0,0.0,641.1309814453125,0.0,1017.1331787109376,0.0,0.0,0.0,0.0,2,4,7
1629.9727783203125,0.0,2691.177001953125,0.0,0.0,0.0,821.5742797851562,0.0,62.42828750610352,404.5167846679688,0.0,2356.464599609375,8.076299667358398,0.0,0.0,0.0,2,5,7
1002.8123779296876,65.29856872558594,455.3708190917969,0.0,0.0,0.0,1440.353759765625,0.0,258.39373779296875,424.9327697753906,0.0,736.2225341796875,228.96534729003903,0.0,0.0,0.0,2,6,2
659.3274536132812,0.0,776.80029296875,0.0,0.0,0.0,698.8363037109375,102.2223892211914,0.0,407.7565307617188,0.0,857.545654296875,42.32608413696289,0.0,0.0,0.0,2,7,7
1568.427978515625,493.5333557128906,465.47607421875,0.0,367.9737854003906,0.0,666.1951293945312,0.0,675.1046752929688,595.95166015625,0.0,224.74685668945312,202.9393615722656,0.0,169.44496154785156,0.0,2,8,9
520.7831420898438,0.0,621.2653198242188,0.0,0.0,0.0,858.920654296875,0.0,392.7030029296875,459.5823364257813,0.0,828.6726684570312,114.6092758178711,0.0,0.0,0.0,2,9,2
698.3425903320312,264.0621643066406,429.37933349609375,0.0,100.05394744873048,0.0,676.631591796875,0.0,552.3742065429688,409.4549865722656,0.0,335.00299072265625,261.3374938964844,0.0,0.0,0.0,2,10,7
849.57568359375,0.0,1036.533935546875,0.0,0.0,0.0,758.883544921875,0.0,0.0,590.0239868164062,0.0,84.798583984375,0.0,0.0,0.0,0.0,2,11,9
314.2879333496094,0.0,1775.7847900390625,0.0,0.0,0.0,1951.4072265625,0.0,0.0,821.2979736328125,0.0,0.0,155.5702667236328,0.0,0.0,396.7445068359375,2,12,12
1588.8826904296875,0.0,2011.271484375,0.0,0.0,0.0,0.0,0.0,99.55561065673828,227.82308959960932,0.0,0.0,240.86512756347656,0.0,0.0,0.0,2,13,9
1164.2115478515625,0.0,2011.0689697265625,0.0,0.0,0.0,1167.13427734375,0.0,0.0,298.5180053710937,0.0,356.8169860839844,40.0572395324707,0.0,0.0,150.54299926757812,2,14,9
618.2857055664062,0.0,817.3671875,0.0,0.0,0.0,847.306396484375,0.0,8.202367782592773,333.90777587890625,0.0,420.7005004882813,36.911128997802734,0.0,0.0,228.64517211914065,2,15,7
730.4446411132812,0.0,1225.00390625,0.0,0.0,0.0,1015.2909545898438,0.0,0.0,639.0222778320312,0.0,565.6004638671875,27.06758689880371,0.0,14.587656021118164,121.82537078857422,2,16,7
1077.50244140625,455.5465393066406,391.7043762207031,0.0,159.62037658691406,0.0,1117.0767822265625,0.0,1217.9266357421875,270.3774719238281,0.0,335.94842529296875,554.2284545898438,0.0,0.0,0.0,2,17,7
2913.482177734375,0.0,1119.6962890625,0.0,99.6163101196289,0.0,1300.5985107421875,0.0,620.5496215820312,995.4074096679688,0.0,600.0623779296875,397.6961364746094,0.0,0.0,0.0,3,4,9
2763.291259765625,1076.52734375,1171.81787109375,0.0,507.1734313964844,0.0,2736.26904296875,0.0,1535.853271484375,886.8685302734375,0.0,700.4088134765625,609.0986328125,0.0,0.0,0.0,3,5,7
1670.7061767578125,0.0,939.2792358398438,0.0,0.0,0.0,1189.6370849609375,78.5713882446289,161.42593383789062,666.684326171875,0.0,1601.758544921875,179.59619140625,0.0,0.0,0.0,3,6,2
1600.1927490234375,0.0,777.349365234375,0.0,0.0,0.0,778.2748413085938,0.0,0.0,670.8128662109375,0.0,96.32210540771484,0.0,0.0,64.15615844726562,0.0,3,7,9
1115.2645263671875,195.7481842041016,767.26708984375,0.0,0.0,0.0,1983.81396484375,0.0,978.78271484375,442.8519592285156,0.0,0.0,629.8946533203125,0.0,0.0,0.0,3,8,9
2902.47314453125,192.110580444336,771.3113403320312,0.0,769.2727661132812,0.0,1880.067626953125,0.0,1460.97021484375,974.921875,0.0,2411.96142578125,602.3070068359375,0.0,0.0,0.0,3,9,2
1637.20068359375,33.40116500854492,2286.378662109375,0.0,0.0,0.0,29.235815048217773,0.0,280.612548828125,185.69390869140625,0.0,230.7244873046875,320.037109375,0.0,67.60780334472656,0.0,3,10,9
1256.9530029296875,561.9080200195312,3008.505615234375,0.0,0.0,0.0,428.67474365234375,0.0,558.0379638671875,338.1038818359375,0.0,1176.1678466796875,237.84799194335932,0.0,0.0,0.0,3,11,7
1790.8922119140625,123.3965301513672,1753.4459228515625,0.0,107.00374603271484,0.0,634.2621459960938,0.0,715.3157348632812,327.4887084960937,0.0,1647.572265625,168.8751983642578,0.0,0.0,0.0,3,12,7
