cart_position,cart_velocity,pole_angle,pole_angular_velocity,action,reward
0.027030307799577713,0.030768990516662598,0.0020657049026340246,-0.05073901638388634,0.0,1.0
0.027645688503980637,-0.16438251733779907,0.0010509246494621038,0.24259494245052338,1.0,1.0
0.02435803785920143,0.030724404379725456,0.005902823526412249,-0.049756310880184174,1.0,1.0
0.024972526356577873,0.22576121985912323,0.004907697439193726,-0.34057101607322693,0.0,1.0
0.02948775142431259,0.030569786205887794,-0.001903722994029522,-0.04634453356266022,0.0,1.0
0.03009914606809616,-0.16452480852603912,-0.002830613637343049,0.24573715031147003,1.0,1.0
0.02680864930152893,0.030637448653578758,0.0020841292571276426,-0.0478372797369957,1.0,1.0
0.02742139808833599,0.22572945058345795,0.0011273835552856326,-0.3398619294166565,0.0,1.0
0.03193598613142967,0.030591480433940887,-0.005669854581356049,-0.046823691576719284,0.0,1.0
0.03254781663417816,-0.16444870829582214,-0.006606328766793013,0.24406497180461884,1.0,1.0
0.029258843511343002,0.03076697327196598,-0.0017250292003154755,-0.05069441720843315,0.0,1.0
0.029874183237552643,-0.16433019936084747,-0.0027389174792915583,0.24144375324249268,1.0,1.0
0.026587579399347305,0.03083076700568199,0.0020899574737995863,-0.052101846784353256,0.0,1.0
0.02720419503748417,-0.16432109475135803,0.001047920435667038,0.2412397414445877,1.0,1.0
0.023917771875858307,0.030785877257585526,0.005872715264558792,-0.05111245438456535,1.0,1.0
0.02453348971903324,0.22582313418388367,0.0048504662699997425,-0.34193670749664307,0.0,1.0
0.02904995158314705,0.03063250705599785,-0.0019882682245224714,-0.047728195786476135,0.0,1.0
0.02966260351240635,-0.16446088254451752,-0.002942831953987479,0.24432675540447235,1.0,1.0
0.02637338452041149,0.03070298209786415,0.001943702925927937,-0.04928296431899071,0.0,1.0
0.02698744460940361,-0.16444678604602814,0.0009580436744727194,0.24401257932186127,1.0,1.0
0.023698508739471436,0.03066146746277809,0.005838295444846153,-0.048367999494075775,1.0,1.0
0.024311738088726997,0.22569921612739563,0.004870935343205929,-0.3392031788825989,0.0,1.0
0.028825722634792328,0.03050829842686653,-0.0019131284207105637,-0.044988229870796204,0.0,1.0
0.029435887932777405,-0.1645861715078354,-0.002812892897054553,0.24709047377109528,1.0,1.0
0.02614416554570198,0.030575843527913094,0.002128916559740901,-0.04647837579250336,1.0,1.0
0.02675568126142025,0.22566720843315125,0.0011993489461019635,-0.3384888470172882,0.0,1.0
0.031269025057554245,0.030528206378221512,-0.005570427980273962,-0.04542795568704605,0.0,1.0
0.03187958896160126,-0.16451342403888702,-0.006478987168520689,0.24549224972724915,1.0,1.0
0.028589321300387383,0.030700458213686943,-0.0015691420994699001,-0.049227237701416016,0.0,1.0
0.029203331097960472,-0.1643989533185959,-0.0025536869652569294,0.24296019971370697,1.0,1.0
0.025915352627635002,0.030759377405047417,0.002305517205968499,-0.05052712932229042,0.0,1.0
0.026530539616942406,-0.1643955558538437,0.0012949744705110788,0.24288231134414673,1.0,1.0
0.023242628201842308,0.03070787340402603,0.006152621004730463,-0.049391862004995346,1.0,1.0
0.023856785148382187,0.22574105858802795,0.005164783447980881,-0.34012725949287415,0.0,1.0
0.02837160788476467,0.030546007677912712,-0.0016377614811062813,-0.04582013189792633,0.0,1.0
0.028982527554035187,-0.16455242037773132,-0.00255416426807642,0.2463456094264984,1.0,1.0
0.025691479444503784,0.030605915933847427,0.0023727482184767723,-0.04714185744524002,1.0,1.0
0.026303596794605255,0.22569376230239868,0.0014299108879640698,-0.3390752077102661,0.0,1.0
0.03081747144460678,0.030551495030522346,-0.005351593252271414,-0.04594172164797783,0.0,1.0
0.0314285010099411,-0.16449330747127533,-0.006270427722483873,0.2450479418039322,1.0,1.0
0.02813863568007946,0.03071763552725315,-0.0013694692170247436,-0.04960622265934944,0.0,1.0
0.028752988204360008,-0.1643846482038498,-0.002361593535169959,0.2426443099975586,1.0,1.0
0.02546529471874237,0.030770953744649887,0.002491292543709278,-0.05078258737921715,0.0,1.0
0.026080714538693428,-0.16438663005828857,0.001475640805438161,0.24268531799316406,1.0,1.0
0.022792981937527657,0.030714210122823715,0.006329347379505634,-0.049531783908605576,1.0,1.0
0.023407265543937683,0.22574482858181,0.00533871166408062,-0.34021103382110596,0.0,1.0
0.027922162786126137,0.030547330155968666,-0.0014655094128102064,-0.04584939032793045,0.0,1.0
0.02853311039507389,-0.16455358266830444,-0.002382497303187847,0.24637079238891602,1.0,1.0
0.025242038071155548,0.03060232289135456,0.0025449187960475683,-0.047062672674655914,1.0,1.0
0.02585408464074135,0.2256876826286316,0.0016036652959883213,-0.3389415740966797,0.0,1.0
0.030367838218808174,0.030542954802513123,-0.005175166297703981,-0.045753367245197296,0.0,1.0
0.030978698283433914,-0.16450440883636475,-0.006090233568102121,0.24529226124286652,1.0,1.0
0.027688609436154366,0.030703997239470482,-0.0011843882966786623,-0.04930543154478073,0.0,1.0
0.028302690014243126,-0.16440095007419586,-0.002170496853068471,0.24300357699394226,1.0,1.0
0.025014670565724373,0.03075193613767624,0.0026895746123045683,-0.05036319047212601,1.0,1.0
0.025629708543419838,0.22583521902561188,0.0016823108308017254,-0.3421963155269623,0.0,1.0
0.030146412551403046,0.03068937361240387,-0.005161615554243326,-0.0489833690226078,0.0,1.0
0.030760200694203377,-0.16435818374156952,-0.006141283083707094,0.24206656217575073,1.0,1.0
0.02747303619980812,0.03085094876587391,-0.0012999515747651458,-0.052547141909599304,0.0,1.0
0.028090056031942368,-0.16425234079360962,-0.0023508945014327765,0.23972535133361816,1.0,1.0
0.024805009365081787,0.03090311773121357,0.0024436127860099077,-0.05369817838072777,0.0,1.0
0.025423072278499603,-0.16425378620624542,0.001369649195112288,0.23975472152233124,1.0,1.0
0.022137995809316635,0.03084857203066349,0.006164743565022945,-0.052495863288640976,1.0,1.0
0.022754967212677002,0.22588159143924713,0.005114826373755932,-0.34322741627693176,0.0,1.0
0.027272598817944527,0.0306872446089983,-0.0017497217049822211,-0.048935968428850174,0.0,1.0
0.027886344119906425,-0.1644095778465271,-0.0027284410316497087,0.24319438636302948,1.0,1.0
0.024598153308033943,0.030751245096325874,0.002135446760803461,-0.05034790188074112,0.0,1.0
0.025213178247213364,-0.16440126299858093,0.0011284888023510575,0.24300800263881683,1.0,1.0
0.021925151348114014,0.030704552307724953,0.005988649092614651,-0.04931874945759773,1.0,1.0
0.02253924310207367,0.22574011981487274,0.005002274177968502,-0.34010621905326843,0.0,1.0
0.027054045349359512,0.030547354370355606,-0.0017998501425608993,-0.04585005342960358,0.0,1.0
0.027664992958307266,-0.16454873979091644,-0.0027168511878699064,0.24626445770263672,1.0,1.0
0.024374017491936684,0.030611906200647354,0.002208438003435731,-0.047274187207221985,1.0,1.0
0.024986255913972855,0.22570212185382843,0.0012629542034119368,-0.3392595052719116,0.0,1.0
0.02950029820203781,0.030562222003936768,-0.005522236227989197,-0.04617859050631523,0.0,1.0
0.030111541971564293,-0.16448010504245758,-0.006445807870477438,0.24475692212581635,1.0,1.0
0.026821941137313843,0.03073330968618393,-0.001550669432617724,-0.049952182918787,0.0,1.0
0.02743660658597946,-0.16436637938022614,-0.002549713011831045,0.24224108457565308,1.0,1.0
0.024149280041456223,0.030791906639933586,0.0022951087448745966,-0.05124498903751373,0.0,1.0
0.024765117093920708,-0.16436287760734558,0.0012702088570222259,0.24216118454933167,1.0,1.0
0.02147785946726799,0.030740905553102493,0.006113432347774506,-0.050120823085308075,1.0,1.0
0.022092677652835846,0.22577466070652008,0.005111015867441893,-0.34086865186691284,0.0,1.0
0.026608170941472054,0.030580367892980576,-0.0017063571140170097,-0.04657840356230736,0.0,1.0
0.027219777926802635,-0.16451707482337952,-0.0026379250921308994,0.24556566774845123,1.0,1.0
0.02392943762242794,0.03064245544373989,0.0022733882069587708,-0.04794815927743912,1.0,1.0
0.02454228699207306,0.2257317304611206,0.0013144250260666013,-0.33991295099258423,0.0,1.0
0.02905692160129547,0.030591104179620743,-0.005483834072947502,-0.04681581258773804,0.0,1.0
0.029668742790818214,-0.16445177793502808,-0.0064201499335467815,0.2441318780183792,1.0,1.0
0.02637970820069313,0.030761277303099632,-0.0015375125221908092,-0.05056918412446976,0.0,1.0
0.02699493244290352,-0.1643385887145996,-0.0025488962419331074,0.2416282445192337,1.0,1.0
0.02370816096663475,0.030819673091173172,0.0022836688440293074,-0.05185757949948311,0.0,1.0
0.024324554949998856,-0.1643349528312683,0.0012465171748772264,0.24154499173164368,1.0,1.0
0.021037856116890907,0.03076917491853237,0.0060774171724915504,-0.050744492560625076,1.0,1.0
0.02165323868393898,0.2258034497499466,0.005062527023255825,-0.341503769159317,0.0,1.0
0.0261693075299263,0.030609844252467155,-0.001767548150382936,-0.04722872003912926,0.0,1.0
0.026781504973769188,-0.16448672115802765,-0.00271212263032794,0.24489600956439972,1.0,1.0
0.023491770029067993,0.030673867091536522,0.0021857975516468287,-0.048641156405210495,0.0,1.0
0.024105248972773552,-0.1644793599843979,0.0012129744281992316,0.244730606675148,1.0,1.0
0.020815661177039146,0.030625246465206146,0.006107586435973644,-0.04756947234272957,1.0,1.0
0.021428165957331657,0.2256590873003006,0.005156197119504213,-0.33831915259361267,0.0,1.0
0.02594134770333767,0.03046414814889431,-0.0016101860674098134,-0.04401472583413124,0.0,1.0
0.02655063010752201,-0.16463467478752136,-0.002490480663254857,0.2481597363948822,1.0,1.0
0.023257937282323837,0.030522752553224564,0.002472714288160205,-0.0453076995909214,1.0,1.0
0.023868391290307045,0.22560915350914001,0.0015665602404624224,-0.33720943331718445,0.0,1.0
0.02838057465851307,0.03046495094895363,-0.005177628714591265,-0.04403291270136833,0.0,1.0
0.028989873826503754,-0.16458237171173096,-0.006058286875486374,0.2470119297504425,1.0,1.0
0.025698227807879448,0.03062557429075241,-0.0011180480942130089,-0.04757573828101158,0.0,1.0
0.026310738176107407,-0.1644803285598755,-0.0020695629063993692,0.24475422501564026,1.0,1.0
0.02302113175392151,0.030671123415231705,0.002825521631166339,-0.048580773174762726,1.0,1.0
0.02363455481827259,0.22575244307518005,0.0018539060838520527,-0.34037089347839355,0.0,1.0
0.028149602934718132,0.03060416504740715,-0.0049535115249454975,-0.04710392281413078,0.0,1.0
0.028761686757206917,-0.1644464135169983,-0.00589558994397521,0.2440120279788971,1.0,1.0
0.02547275833785534,0.030759254470467567,-0.0010153496405109763,-0.05052467808127403,0.0,1.0
0.026087943464517593,-0.16434812545776367,-0.002025843132287264,0.24183772504329681,1.0,1.0
0.022800980135798454,0.030802706256508827,0.002810911275446415,-0.05148351565003395,0.0,1.0
0.0234170351177454,-0.1643594354391098,0.001781241036951542,0.24208495020866394,1.0,1.0
0.020129846408963203,0.030737025663256645,0.006622939836233854,-0.05003559589385986,1.0,1.0
0.02074458636343479,0.22576338052749634,0.005622228141874075,-0.34062159061431885,0.0,1.0
0.025259854272007942,0.030561894178390503,-0.001190203707665205,-0.04617105424404144,0.0,1.0
0.025871092453598976,-0.16454297304153442,-0.002113624708727002,0.2461361140012741,1.0,1.0
0.022580232471227646,0.03060910478234291,0.0028090975247323513,-0.04721274971961975,1.0,1.0
0.02319241501390934,0.22569066286087036,0.0018648424884304404,-0.33900806307792664,0.0,1.0
0.02770622819662094,0.030542226508259773,-0.004915318451821804,-0.04573764652013779,0.0,1.0
0.028317073360085487,-0.1645088940858841,-0.005830071400851011,0.2453904002904892,1.0,1.0
0.025026895105838776,0.030695835128426552,-0.0009222634835168719,-0.04912574961781502,0.0,1.0
0.025640811771154404,-0.16441288590431213,-0.001904778415337205,0.2432660609483719,1.0,1.0
0.02235255390405655,0.030736226588487625,0.002960542682558298,-0.05001708120107651,1.0,1.0
0.022967278957366943,0.22581560909748077,0.0019602009560912848,-0.3417644500732422,0.0,1.0
0.027483589947223663,0.030665816739201546,-0.004875088110566139,-0.04846404865384102,0.0,1.0
0.02809690684080124,-0.16438588500022888,-0.005844369065016508,0.2426767647266388,1.0,1.0
0.02480918914079666,0.03081905096769333,-0.0009908337378874421,-0.051843881607055664,0.0,1.0
0.025425570085644722,-0.1642886847257614,-0.0020277113653719425,0.2405262589454651,1.0,1.0
0.02213979698717594,0.030862178653478622,0.002782813971862197,-0.052795566618442535,0.0,1.0
0.022757040336728096,-0.16429956257343292,0.0017269026720896363,0.2407640665769577,1.0,1.0
0.019471049308776855,0.030797677114605904,0.0065421839244663715,-0.05137365311384201,1.0,1.0
0.020087001845240593,0.2258252054452896,0.005514710675925016,-0.3419853150844574,0.0,1.0
0.024603506550192833,0.0306252371519804,-0.0013249954208731651,-0.04756848141551018,0.0,1.0
0.025216011330485344,-0.16447769105434418,-0.002276365179568529,0.24469609558582306,1.0,1.0
0.021926457062363625,0.03067670203745365,0.002617557067424059,-0.04870397597551346,1.0,1.0
0.02253999188542366,0.2257610261440277,0.0016434774734079838,-0.3405598998069763,0.0,1.0
0.02705521136522293,0.030615724623203278,-0.005167720373719931,-0.0473591610789299,0.0,1.0
0.02766752615571022,-0.16443175077438354,-0.006114903371781111,0.24368883669376373,1.0,1.0
0.02437889203429222,0.030777012929320335,-0.0012411269126459956,-0.05091659724712372,0.0,1.0
0.02499443292617798,-0.16432711482048035,-0.0022594588808715343,0.24137449264526367,1.0,1.0
0.021707888692617416,0.030827032402157784,0.0025680309627205133,-0.052020277827978134,0.0,1.0
0.02232442982494831,-0.16433164477348328,0.0015276253689080477,0.2414717823266983,1.0,1.0
0.019037798047065735,0.03076845034956932,0.006357060745358467,-0.05072890594601631,1.0,1.0
0.019653165712952614,0.22579866647720337,0.005342482589185238,-0.3413993716239929,0.0,1.0
0.024169139564037323,0.030601119622588158,-0.0014855045592412353,-0.04703653231263161,0.0,1.0
0.024781161919236183,-0.16449949145317078,-0.0024262352380901575,0.24517732858657837,1.0,1.0
0.021491171792149544,0.030657021328806877,0.0024773115292191505,-0.04826989769935608,1.0,1.0
0.022104311734437943,0.225743368268013,0.001511913607828319,-0.3401701748371124,0.0,1.0
0.02661917917430401,0.03059993125498295,-0.005291489884257317,-0.0470108687877655,0.0,1.0
0.027231179177761078,-0.16444574296474457,-0.0062317075207829475,0.24399785697460175,1.0,1.0
0.023942263796925545,0.030764659866690636,-0.001351750222966075,-0.0506441704928875,0.0,1.0
0.024557556957006454,-0.1643378883600235,-0.0023646336048841476,0.24161195755004883,1.0,1.0
0.02127079851925373,0.03081776574254036,0.0024676057510077953,-0.05181589350104332,0.0,1.0
0.02188715524971485,-0.16433948278427124,0.0014312878483906388,0.24164456129074097,1.0,1.0
0.01860036514699459,0.030761996284127235,0.006264179013669491,-0.050586555153131485,1.0,1.0
0.019215604290366173,0.22579357028007507,0.005252447910606861,-0.3412865102291107,0.0,1.0
0.023731475695967674,0.030597280710935593,-0.001573282526805997,-0.046951912343502045,0.0,1.0
0.024343421682715416,-0.1645020693540573,-0.002512320876121521,0.24523420631885529,1.0,1.0
0.021053379401564598,0.030655669048428535,0.00239236350171268,-0.04824009910225868,0.0,1.0
0.021666493266820908,-0.16450050473213196,0.0014275615103542805,0.24519667029380798,1.0,1.0
0.018376482650637627,0.030601026490330696,0.006331495009362698,-0.047035619616508484,1.0,1.0
0.018988503143191338,0.22563162446022034,0.0053907823748886585,-0.33771419525146484,0.0,1.0
0.023501137271523476,0.030433373525738716,-0.0013635014183819294,-0.04333620145916939,0.0,1.0
0.02410980314016342,-0.164669007062912,-0.0022302253637462854,0.24891622364521027,1.0,1.0
0.020816422998905182,0.030484730377793312,0.002748098922893405,-0.044469334185123444,1.0,1.0
0.021426118910312653,0.22556716203689575,0.0018587121739983559,-0.33628395199775696,0.0,1.0
0.025937462225556374,0.030418813228607178,-0.004866966512054205,-0.043015461415052414,0.0,1.0
0.02654583752155304,-0.16463300585746765,-0.005727275740355253,0.24812792241573334,1.0,1.0
0.023253178223967552,0.030570264905691147,-0.0007647174061276019,-0.046355992555618286,0.0,1.0
0.023864584043622017,-0.16454070806503296,-0.0016918372130021453,0.24608555436134338,1.0,1.0
0.020573768764734268,0.030605360865592957,0.0032298739533871412,-0.0471305325627327,1.0,1.0
0.021185876801609993,0.22568084299564362,0.002287263283506036,-0.3387926518917084,0.0,1.0
0.025699492543935776,0.030526427552103996,-0.004488589707762003,-0.0453893318772316,0.0,1.0
0.026310021057724953,-0.16453087329864502,-0.005396376363933086,0.24587403237819672,1.0,1.0
0.02301940508186817,0.030667733401060104,-0.00047889581765048206,-0.04850614443421364,0.0,1.0
0.023632759228348732,-0.1644473522901535,-0.0014490187168121338,0.24402564764022827,1.0,1.0
0.020343812182545662,0.030695270746946335,0.0034314943477511406,-0.049113985151052475,1.0,1.0
0.020957717671990395,0.2257678508758545,0.002449214458465576,-0.3407122790813446,0.0,1.0
0.02547307498753071,0.030611136928200722,-0.00436503067612648,-0.04725801199674606,0.0,1.0
0.026085296645760536,-0.16444794833660126,-0.005310191307216883,0.24404451251029968,1.0,1.0
0.02279633842408657,0.03074944205582142,-0.00042930070776492357,-0.05030863359570503,0.0,1.0
0.023411326110363007,-0.16436634957790375,-0.0014354733284562826,0.2422388195991516,1.0,1.0
0.020123999565839767,0.030776076018810272,0.0034093030262738466,-0.050896551460027695,0.0,1.0
0.020739521831274033,-0.16439460217952728,0.002391371876001358,0.2428600788116455,1.0,1.0
0.017451629042625427,0.030693115666508675,0.00724857347086072,-0.04906758293509483,1.0,1.0
0.018065491691231728,0.22571037709712982,0.006267222110182047,-0.3394547402858734,0.0,1.0
0.022579699754714966,0.030499819666147232,-0.0005218727746978402,-0.04480208829045296,0.0,1.0
0.023189695551991463,-0.16461464762687683,-0.0014179146382957697,0.24771614372730255,1.0,1.0
0.019897403195500374,0.030527528375387192,0.003536408068612218,-0.04541369527578354,1.0,1.0
0.02050795406103134,0.22559858858585358,0.0026281343307346106,-0.3369787633419037,0.0,1.0
0.025019925087690353,0.030439337715506554,-0.0041114408522844315,-0.04346821829676628,0.0,1.0
0.025628712028265,-0.1646234095096588,-0.004980805329978466,0.24791467189788818,1.0,1.0
0.022336244583129883,0.03056931309401989,-2.251173100376036e-05,-0.0463351346552372,0.0,1.0
0.022947629913687706,-0.16455231606960297,-0.0009492143872193992,0.24634069204330444,1.0,1.0
0.019656583666801453,0.030583180487155914,0.003977599553763866,-0.04664149135351181,1.0,1.0
0.02026824653148651,0.22564786672592163,0.0030447696335613728,-0.33806678652763367,0.0,1.0
0.024781204760074615,0.03048272430896759,-0.0037165663670748472,-0.044425275176763535,0.0,1.0
0.025390859693288803,-0.16458573937416077,-0.00460507208481431,0.24708272516727448,1.0,1.0
0.022099144756793976,0.030601680278778076,0.0003365825687069446,-0.047049179673194885,0.0,1.0
0.02271117828786373,-0.1645250916481018,-0.0006044010515324771,0.2457399219274521,1.0,1.0
0.019420675933361053,0.030605481937527657,0.004310397431254387,-0.047133587300777435,1.0,1.0
0.020032785832881927,0.2256653606891632,0.0033677255269140005,-0.3384534418582916,0.0,1.0
0.024546092376112938,0.030495651066303253,-0.003401343012228608,-0.044710420072078705,0.0,1.0
0.02515600621700287,-0.16457736492156982,-0.0042955512180924416,0.24689741432666779,1.0,1.0
0.021864458918571472,0.030605673789978027,0.0006423969171009958,-0.04713732749223709,0.0,1.0
0.022476572543382645,-0.16452547907829285,-0.00030034963856451213,0.24574820697307587,1.0,1.0
0.01918606273829937,0.030600756406784058,0.00461461441591382,-0.04702943563461304,1.0,1.0
0.019798077642917633,0.22565624117851257,0.0036740258801728487,-0.33825284242630005,0.0,1.0
0.02431120164692402,0.03048219531774521,-0.0030910309869796038,-0.044413600116968155,0.0,1.0
0.02492084726691246,-0.16459529101848602,-0.003979302942752838,0.24729247391223907,1.0,1.0
0.021628940477967262,0.03058326058089733,0.000966546474955976,-0.04664295166730881,0.0,1.0
0.02224060520529747,-0.16455253958702087,3.368744000908919e-05,0.24634477496147156,1.0,1.0
0.01894955523312092,0.030568933114409447,0.004960583057254553,-0.04632752761244774,1.0,1.0
0.019560933113098145,0.22561940550804138,0.004034032113850117,-0.33744123578071594,0.0,1.0
0.024073321372270584,0.030440278351306915,-0.0027147922664880753,-0.04348892346024513,0.0,1.0
0.024682126939296722,-0.16464263200759888,-0.0035845707170665264,0.24833622574806213,1.0,1.0
0.021389273926615715,0.030530322343111038,0.0013821538304910064,-0.04547519236803055,0.0,1.0
0.02199988067150116,-0.16461142897605896,0.0004726499319076538,0.24764350056648254,1.0,1.0
0.018707653507590294,0.0305037759244442,0.005425519775599241,-0.04489031061530113,1.0,1.0
0.01931772753596306,0.22554750740528107,0.004527713637799025,-0.33585649728775024,0.0,1.0
0.023828677833080292,0.030361415818333626,-0.0021894164383411407,-0.04174922779202461,0.0,1.0
0.02443590573966503,-0.1647290736436844,-0.003024401143193245,0.25024211406707764,1.0,1.0
0.021141326054930687,0.030435938388109207,0.0019804411567747593,-0.04339323565363884,1.0,1.0
0.02175004407763481,0.22552943229675293,0.001112576574087143,-0.3354506492614746,0.0,1.0
0.026260633021593094,0.030391668900847435,-0.005596436560153961,-0.04241708666086197,0.0,1.0
0.026868466287851334,-0.1646495908498764,-0.0064447782933712006,0.24849486351013184,1.0,1.0
0.023575473576784134,0.030563807114958763,-0.0014748809626325965,-0.046213895082473755,0.0,1.0
0.0241867508739233,-0.1645369678735733,-0.0023991588968783617,0.24600332975387573,1.0,1.0
0.02089601196348667,0.030619170516729355,0.0025209076702594757,-0.04743538051843643,1.0,1.0
0.021508393809199333,0.2257048785686493,0.00157220009714365,-0.33932188153266907,0.0,1.0
0.026022491976618767,0.030560597777366638,-0.005214237608015537,-0.046143580228090286,0.0,1.0
0.02663370408117771,-0.16448619961738586,-0.006137108895927668,0.24488966166973114,1.0,1.0
0.023343980312347412,0.03072286956012249,-0.001239315839484334,-0.04972272738814354,0.0,1.0
0.023958437144756317,-0.16438129544258118,-0.0022337704431265593,0.24256892502307892,1.0,1.0
0.0206708125770092,0.0307724978774786,0.002617608057335019,-0.05081775039434433,0.0,1.0
0.021286262199282646,-0.16438688337802887,0.0016012531705200672,0.24268990755081177,1.0,1.0
0.017998524010181427,0.030712151899933815,0.006455051247030497,-0.04948751628398895,1.0,1.0
0.01861276663839817,0.2257409542798996,0.005465300753712654,-0.3401268422603607,0.0,1.0
0.023127585649490356,0.030541665852069855,-0.0013372361427173018,-0.0457255020737648,0.0,1.0
