2.3810954,-0.41530558,-1.0937258,1.0035388,-2.208498,0.81686205,2.9723992,0.14151391,2.85448
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.8377132,-0.5639363,-1.5290133,1.6287043,-2.3642447,0.07222431,3.4425125,-0.6989142,3.4251199
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.8389957,-0.5639366,-1.5296324,1.6294924,-2.3650365,0.070369534,3.4439259,-0.70051074,3.426615
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.874456,-0.5621095,-1.546285,1.6510143,-2.3872268,0.018866532,3.483376,-0.74427736,3.4683487
2.8377132,-0.5639363,-1.5290133,1.6287043,-2.3642447,0.07222431,3.4425125,-0.6989142,3.4251199
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.9642222,-0.5165684,-1.5880389,1.7091914,-2.4395943,-0.12968421,3.593007,-0.8588873,3.5875466
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.9078672,-0.39249024,-1.5595211,1.6254251,-2.299884,-0.13350731,3.5435925,-0.82141143,3.5480878
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
2.7219934,-0.38609657,-1.4082454,1.3856169,-2.2796779,0.2701536,3.3070834,-0.45249963,3.2693331
